,LF_avg_00,LF_avg_01,LF_avg_02,LF_avg_04,LF_avg_05,LF_avg_06,LF_avg_07,LF_avg_08,LF_avg_09,LF_avg_10,LF_avg_11,LF_avg_12,LF_avg_13,LF_avg_14,LF_avg_15,LF_avg_16,LF_avg_17,LF_avg_20,LF_avg_23,LF_avg_24,LF_avg_25,LF_avg_26,LF_avg_28,LF_avg_30,LF_avg_31,LF_avg_32,LF_avg_33,LF_avg_34,Avg,Std,time,Std_smooth,Avg_smooth
10,0.9710253428868895,0.20145497956564332,0.24301650292566782,0.8068996723903159,0.48753314932514813,0.30980157309497947,0.5975114552404619,0.713874364544022,0.8722249942275547,0.6605685308519812,0.6401344471337984,0.45100698606946243,0.24968780969191406,0.34355615790270233,0.42779906379814997,0.4431816556049199,0.2675368273525995,0.09467199845318744,0.3433785599503436,0.5577711601958295,0.5607911032996932,0.03538658827198573,0.4333962647727908,0.18475510546914264,0.5599122309030125,0.7665422098137105,0.10307501093601458,0.49863241855306023,0.4580402201151778,0.2432198929926824,110,0.21500328413341113,0.4076388542502369
11,0.99073656621267,0.16833976133845413,0.21268304605165023,0.8484786500768493,0.6017001207706874,0.17895672746456487,0.6509015505304504,0.3863335493715204,0.9365251702138029,1.0,0.6364903152636469,0.5433540824429818,0.23915655333251568,0.36569230826831717,0.4364923042554193,0.48089795189083856,0.24220353998232716,0.1212679204377049,0.289929454588478,0.6407282689510215,0.6106286567122661,0.07132087855192698,0.4572183429799954,0.16502547923265615,0.6352630751930772,0.7772215823328028,0.1036740880071812,0.4600860457159429,0.47326092822034804,0.2770961431183605,115,0.22291033363789606,0.4244440148617806
12,1.0,0.3215002864950082,0.19059656651818627,0.6750011821368146,0.30202053438921245,0.1650183993551445,0.5220113185745121,0.38690719298633647,0.6701287578091457,0.6802445212050185,0.6252228103729635,0.6341647898076269,0.2322902857142622,0.3099414302309934,0.5041362991109323,0.4499671297145139,0.23877025140565064,0.12793477166208608,0.21279430771527902,0.6269657972673328,0.6245552371996472,0.0629402254091487,0.43447045186314,0.1582426114493863,0.512527742564137,0.40713442030206914,0.10256439957627324,0.41187318536804846,0.4139258895072454,0.22593761438064808,120,0.2255199401564058,0.43301550401839534
13,0.9060922446910035,0.4637370749104583,0.2180874406265747,0.6527866377388472,0.24786075215879566,0.2809813235774294,0.6117450313179129,0.3484795670925343,0.55765473814341,0.34801660752107344,0.5644315824275493,0.7333445314004354,0.19134100479831972,0.2788841497558663,0.2533687053409751,0.42608760005382473,0.31612948049908235,0.21747132232655317,0.12006008901097093,0.5790468733170887,0.6726736751216882,0.07716064176750553,0.49124388742948366,0.1975154555146437,0.4976825810283202,0.31279042797898543,0.10230736249795667,0.42330143917635304,0.39608150811513004,0.20840201146669396,125,0.22696723636498978,0.4369185675363455
14,0.9161351020437969,0.5565809357320816,0.2657566728793357,0.5882002716669471,0.35979607410948766,0.2128882434776126,0.5757281135440464,0.3732834770492374,0.493631548740227,0.4933299948577192,0.5724009546992965,0.8960401782982823,0.1754913257904181,0.28351227204540624,0.25419089394570116,0.4040327176364593,0.38955864401577117,0.3059604809761899,0.11738514557640768,0.6082761691747677,0.621302289650872,0.07530506759432248,0.5811137163626456,0.3071487468281397,0.46413609739620554,0.3442071848206609,0.0873843592090396,0.3622720354829136,0.41732316834299976,0.2123138480961948,130,0.22593108062267703,0.43848728831625905
15,0.955226967193702,0.5632932383573683,0.288988696500658,0.6257202592532772,0.3728271362004576,0.26580448431454645,0.47460010582662365,0.48523952154367306,0.5643720671341323,0.37449014001391023,0.5670808924484629,0.9613746166125532,0.27758898012970434,0.3400574813298752,0.23770811128659838,0.42460167414110345,0.4534315029404862,0.3695260401381631,0.15457558085681847,0.5489672135624634,0.6079293175006526,0.0792086269355428,0.6843617493383549,0.274425291889202,0.5595468407072555,0.436946685936972,0.08514918473076731,0.3713428097808295,0.44301375773586266,0.21516471829080627,135,0.22692806452068864,0.4429589733480756
16,0.9352423181006128,0.59318313619247,0.3773297563985943,0.6352022785114139,0.36388138147181837,0.2613252035152897,0.5490679587707639,0.46434390178864865,0.47827921383306626,0.44419960755289356,0.4641831108621931,0.9100826072925718,0.3229055032131653,0.40761357208357596,0.2468505369878477,0.4764605330570266,0.5018768925161563,0.4357980406963372,0.16347988597768703,0.6469057103992235,0.5828812733079525,0.10135622415104234,0.7517414514107547,0.276220734147614,0.5557144876900582,0.5179623902576876,0.0655004544017416,0.3897602174013241,0.4614052993567689,0.20808150825234362,140,0.2260880949779685,0.44620716014021805
17,0.959932084233429,0.6942918270568996,0.3759009030877073,0.6904388858041189,0.37086568702082345,0.3108195623365191,0.6347222891903554,0.5462083518371836,0.5183887539277771,0.45827358237880117,0.4384496155546702,0.8094723183270273,0.45418110733699074,0.4163685523671385,0.27708946804450146,0.5393335968078212,0.5404333264047025,0.49208899238798237,0.34290027134092305,0.651320387682112,0.5856697300494301,0.0896655562489619,0.7737031521156383,0.27972589984264484,0.5670664582993041,0.5501425275389139,0.0624966914883851,0.365127976285241,0.49268134124985724,0.20177092333072114,145,0.22559265663963268,0.45141322576862597
18,0.9206181132586659,0.7260928064802267,0.40404120730673493,0.6639602879232596,0.39579426426716957,0.3367115652779935,0.6977300279521762,0.6221117890015782,0.6105511328770026,0.5501253471266135,0.48263759020318403,0.8194483325094916,0.4765903637495815,0.441347391411404,0.25989379786652356,0.5240851586335088,0.6048432991794995,0.5404954875692084,0.3337817658477366,0.6874839986133415,0.5771970561455972,0.17221485411771245,0.6781427387238054,0.323202903495235,0.6537144747571727,0.5624013756685939,0.08867052781320943,0.3351074090470001,0.5174641095294008,0.19265494354452095,150,0.22207207739875648,0.45316607026545963
19,0.9525314980863099,0.7229854540372955,0.4618579981766947,0.56556687252767,0.3955959750001055,0.38162560636549525,0.744318109861359,0.6849430327989117,0.6234723804502169,0.5775820863189823,0.48783332554467346,0.8563167530953415,0.5401171830825199,0.49559936084370393,0.368067084022181,0.4568259272968302,0.7087785500169173,0.6152959522222358,0.4057694878156109,0.728830321995569,0.54736707298406,0.07348305282966124,0.7052197862259002,0.32873894628321754,0.6517073673913629,0.6966630856690305,0.06907526155810972,0.4384899280821037,0.5458806235922168,0.20315133941400837,155,0.218779294288698,0.4619076845765007
20,0.8231050427069891,0.7151723072214871,0.5436191838253841,0.5355893573268543,0.4151753368841463,0.42650640692028663,0.797019062652095,0.7362600831606972,0.6107924367486293,0.7365074548274578,0.5359684753895612,0.87226469198126,0.5937430506889007,0.574042789706162,0.3620357780395822,0.45526946691226206,0.7849035088079941,0.6596294110718206,0.4175422708020531,0.6875953828825146,0.563511997490688,0.08138720128637722,0.7060381551427994,0.28937829336752374,0.6535071823731847,0.7263762539410876,0.0712704647697735,0.46311220315383617,0.5656186875029073,0.2025792579926455,160,0.2147152307886943,0.47266553131527367
21,0.8441659269102527,0.8212571718306998,0.5662013143818198,0.5392253539487583,0.6207068880720612,0.4199133362369837,0.839188287066786,0.7909754297581554,0.5571672918355725,0.9287764624696069,0.6672797624718725,0.9308839881873283,0.6870038190844813,0.6382254020903843,0.36940023472105044,0.5363392438011632,0.8351024542701233,0.7111667662004466,0.4423102985441897,0.6961206604434031,0.4427687159306212,0.10162401442267589,0.6795216410573443,0.28318550236379886,0.6702135174202017,0.7859134414107328,0.08189630736345686,0.5554184502951639,0.6086411315210406,0.22106671233091224,165,0.20911228770994947,0.486203551645343
22,0.7968268658269638,0.855101013204582,0.5476253721014063,0.4923723943289957,0.40681298462239346,0.42198294531973,0.9309715421885122,1.0,0.5935087012870565,0.8542733499648434,0.7117735473069488,1.0,0.7593647315965814,0.693992523040591,0.5721883842941343,0.5186813063874885,0.9040313223945887,0.7044847808352974,0.4377849642573968,0.6021816141212128,0.397324492004059,0.1161258179090188,0.6455392355873503,0.29533464769843193,0.720606993771354,0.7898148661603288,0.1048037502511879,0.7178108802192239,0.6282613938099886,0.2374707456510414,170,0.2102656008369888,0.5076371020756173
23,0.8424396610960567,0.8326261635154699,0.5488239985945852,0.48389300899251636,0.43717859155833566,0.4972076083114142,1.0,0.9182930274529422,0.46753147391350414,0.5689329360912923,0.8514532789674806,0.9568122899499202,0.906204999421766,0.7300103171490211,0.7073443145100062,0.5126349577011641,0.8909153727594238,0.7212749948115433,0.4357350563720552,0.5904666978183011,0.4050312790460164,0.301858103762685,0.6724069380699935,0.308731291555636,0.7247320122946076,0.8484594068315682,0.11531517406894691,0.6914151364269147,0.6417045746801131,0.2262019136445784,175,0.2120455910547773,0.5321994087321156
24,0.8171086739585752,0.6212300049990314,0.5396353499711489,0.5101907226263128,0.4110301912198067,0.5182697998257626,0.9614671234416247,0.9914444610888383,0.4432024803911303,0.70683544788685,0.9388409483581902,0.9646381315584845,0.951424063037313,1.0,0.9008318481850253,0.5299722460342088,0.8766697728486609,1.0,0.43420248452043125,0.6602144557257943,0.2782646125322991,0.12739808264432867,0.5345811478942946,0.27150463804467084,0.7661035325801496,0.9563408066537885,0.12302886508776728,0.7164298272217798,0.6625307042262953,0.2749484119944682,180,0.2183090474446046,0.5567201623204452
25,0.7705576514991781,0.5444962917700225,0.678992526148641,0.5636038664849787,0.436038751815932,0.4874062988669709,0.8313326601528573,0.9704972492630767,0.481984460817801,0.7124449014480403,0.8969583522050977,0.7794472989514201,1.0,0.6584944545632074,0.9605901602280357,0.5556006005422225,1.0,0.582930535027135,0.5201071465281987,0.6846805111116394,0.23240099607356512,0.10157176462011142,0.49663315339762015,0.2219662759560715,0.8560849679085798,0.9329600104756108,0.1562971522933285,0.7240241651445855,0.6370750786890688,0.2563028687505785,185,0.22242286249058182,0.5761262944157657
26,0.7311336622709607,0.4546129722744654,0.6323724880442103,0.5414354877522349,0.35474518372081226,0.6457491761731576,0.866420700138494,0.8671640605114685,0.8160905117878654,0.6510411051387133,0.9134633806471395,0.697635767285388,0.9281579082915854,0.623671961504588,1.0,0.5271116498346611,0.8772502406820258,0.9034724362745895,0.42171690604550244,0.7402907789475605,0.21385481206083531,0.14016288382988323,0.4687301284651056,0.17931421773978165,0.8139100345190606,0.8935204052726557,0.14535562005350688,0.7586366999656794,0.6359650421154261,0.25681966714466614,190,0.2272966783798141,0.5935822686916314
27,0.8677346180377034,0.4342232163924784,0.6026012716326127,0.5004484956018004,0.3374871927618462,0.4267880270684587,0.6659794219554838,0.8382434395576605,0.35303471337408626,0.6651909891812527,0.895231535897526,0.6465639681989174,0.876399947600948,0.5514368406558474,0.9357523678813666,0.545502042370669,0.968257485404901,0.5462149041454804,0.32136821669459936,0.5649093738597895,0.2035366635251049,0.15232302382104235,0.4246418933912353,0.1864770967275795,0.7252518329854061,0.873675513327712,0.1467452582131385,0.7480101047124624,0.5715724805348968,0.2501973167149089,195,0.23213931771823287,0.6014713826201354
28,0.7218289082093589,0.4859988909858039,0.6461858210105993,0.5369293324349356,0.3343171182131173,0.47173244902716993,0.6822131292299906,0.732340460425178,0.290738525763722,0.6471578054413267,0.8901886638383919,0.650731236083472,0.7562018545251185,0.5100273608233252,0.8662570676471124,0.5656364915805941,0.9643688890126744,0.7858538193431902,0.3227926943628909,0.5460582024298929,0.18858254754780823,0.15049795055056622,0.41402615147382765,0.192896790416601,0.6559026239728892,0.8662734832969483,0.15015919084158116,0.7599848874312914,0.5637815123542634,0.23714539727114453,200,0.23658836309089523,0.6061031229026217
29,0.8382454187270164,0.4630343503509285,0.5775202717988729,0.43234572967076307,0.49197723307640406,0.4672756156917569,0.45427089135348697,0.7740428623567083,0.2567150764438423,0.5940105487271629,0.9111918593434358,0.6402698116637718,0.7488369050222087,0.46559873766185145,0.8433302324657558,0.48232191111052564,0.8255468578765226,0.4160390559789608,0.244060296316836,0.5587894399169996,0.20570679040734913,0.2863092156907202,0.3434060866634756,0.15971511808692562,0.5741032624201299,0.9380573583672898,0.15891375802933644,0.781698015516108,0.5333333110976838,0.2324831671237843,205,0.23952154586187283,0.6048483916531684
30,0.7397776248262046,0.5198644527873906,0.6403406116256466,0.3022983614314041,0.26114257659776224,0.38579340415266056,0.5190582044029846,0.7059028635619714,0.3913324157364849,0.5671111358350558,1.0,0.6650971254453112,0.6885550986182248,0.44587506708827096,0.796000646438491,0.4071994673505798,0.7138450115707412,0.6357215505181774,0.11102612618614094,0.6215696182950119,0.16814355728467348,0.14720444846679218,0.35141634230566265,0.11147367901140472,0.5835420626548549,0.8616491140426107,0.15120571625103382,1.0,0.5175766529459126,0.2579430471847421,210,0.24505792478108246,0.600044188197469
31,0.7443439833657751,0.5548619634702275,0.5476645614179776,0.28600881369318026,0.24291529806181714,0.33039489934774524,0.4048275639996407,0.677229483868961,0.16163046695078723,0.5540235018398171,0.8402873085183008,0.6345526814628594,0.6271012019320159,0.31730340610211616,0.7882731852262316,0.35925480667754284,0.7411993227371242,0.3066950838722963,0.06702608502278107,0.5111104573001166,0.17488331771053306,0.4380993368023432,0.4601692403589686,0.16329218450184008,0.6333350552190751,0.858246923271814,0.16055453887434862,0.8586158694285349,0.48013930503695607,0.23854406479462234,215,0.24680566002745347,0.5871940055490604
32,0.7131072136225441,0.5146585524099676,0.5426786341653967,0.2666084948550975,0.22458944966953617,0.30001163835682104,0.2888748378709939,0.6535828694781011,0.14363657064642346,0.5319057242338314,0.7370926368173065,0.6186738196171356,0.5681394898259774,0.2986087062255175,0.8213228793965097,0.3232558717019439,0.7569571347438478,0.26611433070443236,0.033349310254533415,0.47894787913225617,0.13632543790428547,0.15142778013351357,0.44657510567936404,0.14540130394736195,0.6327179360770142,0.861500351910316,0.18440548800589923,0.6581862773121036,0.439237704453501,0.23996616931163586,220,0.24705520239351295,0.5682916366134118
33,0.8175991423389876,0.44442794468279784,0.5507694882924206,0.25230583478270335,0.2390695174801423,0.37927316351741946,0.32971775122190117,0.590500118845553,0.15534617374730336,0.4167670714871004,0.7559010711553145,0.5281117592076536,0.5772407427677808,0.13546738898860128,0.6818694710483604,0.2734985917093674,0.7366465774207507,0.26095149285210084,0.012650492944615354,0.44663403553067443,0.25856049440176926,0.14002830332384178,0.5210329037762625,0.11311275009573532,0.5710202929385048,0.8685230755679413,0.15526226507981697,0.5828020092640456,0.4212532115881952,0.23470836466841585,225,0.24790584749589667,0.54624650030422
34,0.8385697718463717,0.4722718468854579,0.592434886186854,0.24088375057443884,0.46138494446393574,0.22897386374606332,0.22139426863931752,0.5572732628036744,0.21902942823414417,0.47225811158401576,0.6266289901471267,0.5199154742757296,0.40101177644691655,0.08532073463117638,0.5545187116222653,0.24171996569259624,0.6462461951588324,0.22117285600184908,0.11435318347929328,0.43872552406503545,0.1889957152761797,0.17621010876828722,0.6299236360950942,0.12875485648453924,0.4693397813699978,0.9131873406030436,0.14931175201817032,0.598396543148869,0.40743597429461703,0.22499496996816357,230,0.2429105032932662,0.5207370273110521
35,0.6873625340921158,0.4971753239506225,0.6849984129751912,0.20945132282129364,0.21464904390426262,0.1902729624271869,0.19593736577129545,0.46038811180977435,0.3691784332287487,0.40998123010556625,0.6254867762464135,0.4095822970228792,0.4400063335453094,0.03602526762721567,0.5314937121711475,0.24331248554442012,0.8336980128881696,0.20232299036418097,0.05900006402269992,0.3657703663661338,0.18767303683681924,0.10461561862610369,0.6679582409570849,0.13039428598106959,0.44022308308960856,1.0,0.19509795480797715,0.5221549351858301,0.3897932215131829,0.2432907985804952,235,0.24160929627625788,0.4960088415934635
36,0.6875938124059214,0.5096919740001974,0.7688187781681293,0.03420445883157932,0.25836282266123983,0.172820232790056,0.23798953909154738,0.4544284378622452,0.3583899625822298,0.320191412632388,0.672582971668276,0.36524195148644384,0.5141542619018274,0.007014871680631168,0.42950659491611054,0.26923596780953024,0.5606107717507263,0.16431218274569873,0.06375523658820861,0.2903902017769749,0.21083799447916785,0.11736227903445574,0.7272413127555498,0.1516112765610571,0.2550556617765457,0.9865413502279831,0.18114696032588656,0.4683299752637781,0.3656222590633709,0.24418346166609115,240,0.24034567572840038,0.46897456328825793
37,0.710120286096825,0.5084477784302353,0.5079283187231021,0.02716352424645683,0.2212506694506937,0.14351243727155322,0.20447852352061457,0.396797384446839,0.36552203138009387,0.33478958322894625,0.7052675603012029,0.34717845291476324,0.39116612594832395,0.005384376397130561,0.3842575066931838,0.21840466657521587,0.4696236626899296,0.16613890076996718,0.055444042596921886,0.23251728551837747,0.16201804403450776,0.07805535804013801,0.7320568458465985,0.17777382448177695,0.1920297041780647,0.9045194830439065,0.17390658708992127,0.3668691439291836,0.3279507895658741,0.22899988608898686,245,0.2382259326658082,0.4446123941913557
38,0.9564848345356448,0.5031917134180846,0.45484451306478557,0.033898396100179126,0.22850934171750004,0.14400866835421114,0.20651268158556363,0.36383750895361794,0.3680451146301994,0.27772255047673944,0.6239034242457885,0.32601823232512556,0.3863749735512517,0.006658060862073601,0.37909902918903843,0.1547586021896929,0.4263725374197511,0.10162102211591009,0.059891552934637916,0.23268671354218223,0.23739446014508933,0.33026877972671265,0.8194733084340269,0.1716060066287445,0.18692676342109613,0.8856760185063073,0.16776705953921733,0.2871806136912023,0.33288330290372764,0.2428793138475823,250,0.23879932432345194,0.4215225732463021
39,0.670075535389839,0.5489221299740318,0.4888961442718082,0.04241610910324403,0.21617255894462375,0.13927243683725424,0.20258413171090317,0.4387304029290804,0.6224780702875921,0.2753726029718283,0.587939596118482,0.3516486884938755,0.42809709785971506,0.005033711396648512,0.35865593255383205,0.1500681757740222,0.37289968353457836,0.07591271622496719,0.24931948729366246,0.23271257613676136,0.2812460976393858,0.06626501832481506,0.7911294108628447,0.17512585673821868,0.2710249108280464,0.8191709603609579,0.17133886342827606,0.27061945859374176,0.33225458444939415,0.22070015455590614,255,0.23762102306666413,0.4014147005814731
40,0.574192616487419,0.5316281203941292,0.48129469323610535,0.0058766374329631485,0.2119300408152773,0.15174284265232368,0.21323072572554902,0.3596208728570823,0.4228688671754082,0.32569412338220133,0.5506342442935985,0.3012623986889864,0.4534711551679818,0.003600524938355087,0.3533047123491256,0.11981072809523123,0.41581293172529726,0.08076421424542513,0.11149748677035302,0.16790265671572932,0.27092812938417976,0.09008598190077984,0.6801686959924214,0.18912850105846896,0.3274515759728578,0.7847210909237317,0.18743984738046693,0.19843999095449796,0.30587515738271237,0.20076121370300995,260,0.23190283971849093,0.38024455102515314
41,0.5704893075410955,0.4362330533037151,0.445955159035202,0.0070710308885354395,0.18770415793673634,0.1511750160940161,0.22070633208809212,0.3913649795127846,0.40977970735774316,0.3055047882059868,0.4878943101904047,0.2565346998039977,0.4783713898070675,0.00027488622697912653,0.28131965031756795,0.08987461225541897,0.34581990860691697,0.10811579999984712,0.047243367865038424,0.10769010116224494,0.2766880740869325,0.14686285048800996,0.6731982343299859,0.17388564155322528,0.2774147419993169,0.6419700499469019,0.2008778883171488,0.1440244648356918,0.28085872156273584,0.18498943887253386,265,0.2265473771262821,0.36031649267773114
42,0.6425979854333774,0.36957277760080914,0.35652334538012037,0.015448979259231244,0.18974023246364802,0.19277106645860892,0.26652222705948486,0.4089668139475599,0.43861713591101725,0.2650711797818263,0.4591864886226268,0.2485487598615769,0.49124523616796856,0.007318476068243846,0.2687595916104038,0.09636119121194396,0.2832821732333867,0.09083325717521472,0.05583420936051178,0.13152710264639064,0.3218881439511575,0.07381015788432463,0.5921548171214056,0.20416117144874432,0.19808690550520516,0.5588660363294587,0.15116829419374764,0.12981314508682074,0.26816703217052906,0.17580308400750064,270,0.22013106859586853,0.3432094254494339
43,0.6696943671576163,0.4127557369235247,0.40443643480673147,0.15607638583491704,0.1861889217218829,0.2433755013281962,0.29883898822462895,0.4429422949086553,0.3918217180202122,0.2780860467155979,0.44564113832848445,0.20905369776885535,0.5152902028208185,0.0,0.2989557295046296,0.22397923103702302,0.2840212574143906,0.14369218504380063,0.050210782988207754,0.07147432843724016,0.45747196996016193,0.043917730325848975,0.5269197657026219,0.13660676627751128,0.2712832055208104,0.5189337913241459,0.15527820924953012,0.08599658160665304,0.28296224889116767,0.17356481844103153,275,0.2140167139731301,0.32938032917973115
44,0.6726160960342663,0.5531915647504032,0.43159774211965574,0.05973080025685503,0.18164998551481554,0.2804104165997578,0.5833953325550647,0.4208388211062392,0.4202469261818097,0.2673934624802902,0.44678897175405186,0.19770858345353076,0.49983879062676434,0.004899998704569475,0.24934129658229515,0.20615840027518104,0.28167038437393327,0.12552748682898043,0.0718577806852209,0.05930752249393043,0.3881717832906042,0.042364525289410135,0.5749994053194059,0.13541908407867326,0.48671785422750774,0.43485157321295187,0.15879510300164468,0.11149441314139755,0.2981065751764004,0.1923796464877677,280,0.21075518162509055,0.3184473892679095
45,0.6514788165509636,0.5233791128782006,0.4508582875513865,0.020661597714789114,0.17844014824779444,0.3095991120813249,0.4285064567626015,0.39700013362570613,0.4980914762411802,0.33911617596178734,0.4157092826782576,0.17254554591464932,0.5123595583443548,0.005724694780086551,0.21397157468077915,0.21194551822657137,0.32757872452833714,0.11518184324537784,0.08630505847381674,0.04711036522576567,0.36843776712664406,0.04271692993574899,0.4271248522197144,0.1245627684267647,0.5566335842790419,0.39451473165099626,0.15603155365560484,0.11457583537914831,0.2889343395138355,0.184701643123959,285,0.2048962660794369,0.3083615010679748
