,HF_avg_00,HF_avg_01,HF_avg_02,HF_avg_04,HF_avg_05,HF_avg_06,HF_avg_07,HF_avg_08,HF_avg_09,HF_avg_10,HF_avg_11,HF_avg_12,HF_avg_13,HF_avg_14,HF_avg_15,HF_avg_16,HF_avg_17,HF_avg_20,HF_avg_23,HF_avg_24,HF_avg_25,HF_avg_26,HF_avg_28,HF_avg_30,HF_avg_31,HF_avg_32,HF_avg_33,HF_avg_34,Avg,Std,time
11,0.022883163468004532,0.034825559064923864,0.05817491049684668,0.07274133074450176,0.194601834719841,0.03847905115151494,0.019250769036365776,0.050653672750960416,0.07793955527678702,0.022215051088407867,0.11502770618830696,0.06523644378547684,0.09154784489815768,0.038624451303707466,0.010367470032386108,0.07618545182181229,0.22530231902154488,0.002596671415329857,0.07911927132629218,0.023446727930092084,0.10823885838536818,0.07359205046186118,0.12227124035012844,0.03622753383915489,0.09191939517239334,0.09160693203554782,0.004969382880735393,0.1956285453366192,0.07298832835653817,0.05756874976938989,115
12,0.02747932436754873,0.03019786015646832,0.03794846952809112,0.09843048618047932,0.0870774266069782,0.07426653236092332,0.1847771731056617,0.16981320416126783,0.21164223104337593,0.001210549034083112,0.11980559521750533,0.16789842865030877,0.12759641108315622,0.039725299072292906,0.01504073854308012,0.03219296799308126,0.22458357867861253,0.0,0.015632680481639686,0.06201765751374487,0.42418726409971896,0.25377132980491934,0.39534918563037014,0.06282305202345968,0.09594868867084676,0.09814413963630825,0.012435884589435755,0.11989262653757866,0.1139245994561049,0.10961258673215127,120
13,0.017781067127106434,0.024467287487278364,0.03347288176623358,0.2966810295859285,0.05108951505330058,0.015584511223862996,0.038928230781278515,0.05791064712507693,0.248164490648898,0.00115524200276445,0.14311189971745605,0.13351828243009967,0.07679123833589464,0.036238242189872226,0.15977076635481807,0.03682374684855652,0.6955222603053748,0.009490119063298132,0.042448219591153406,0.01583423344983296,0.10879492500328304,0.07801694808070693,0.517523056821335,0.02141027509379191,0.2169716437779309,0.11874757808632146,0.01245691178329557,0.41775312421788735,0.1295163704983085,0.16887810446219045,125
14,0.02125167899583591,0.053117697566038395,0.039109788099390516,0.15155599823514546,0.038919040686570476,0.05048336484598993,0.16674903264427474,0.04619206685306388,0.07658975584873477,0.009863072790707358,0.12714169998583758,0.11463737459876569,0.04455182026998216,0.016577826130494702,0.10265537743094158,0.03470040262579414,0.2409049133822982,0.0013595372670027893,0.0016313491162086,0.01601864108858814,0.07755689066818956,0.5515858696128714,0.22935258140076478,0.032165371115902695,0.19992026360235843,0.14145189861996102,0.00988153278379939,0.3658651963480518,0.1057782158076273,0.1238099631766516,130
15,0.04707533116629275,0.07410095617267011,0.03945972517950603,0.06453091258865724,0.07864455283217765,0.09142364035278147,0.021875122657005787,0.18393493933535487,0.07935641811863854,0.0,0.10141469986965844,0.11484593338737918,0.009698482618861666,0.03033936596199818,0.06818174604089061,0.016842988374296597,0.28573366638666536,0.004589864543181882,0.02811089096248646,0.018591262166768943,0.13967946168290418,0.07326950479772802,0.15183683881367116,0.0110281486669832,0.11247025165270515,0.11347121489193658,0.034708782938240125,0.11958161332151197,0.07552843983860545,0.06387460601184222,135
16,0.06638609347111284,0.1743183859794083,0.15612920230335697,0.0753848943337565,0.05441580212470491,0.0691635480329779,0.019955837734900506,0.052124612729385754,0.09594128599329357,0.08084525305766578,0.11914098878296467,0.13034394358160659,0.17236468928532991,0.11965673199922888,0.09166142426055064,0.04775721335810246,0.21895541653088352,0.0010762594389009796,0.0275680659417797,0.012496126188644378,0.09792062538163844,0.06643542578048689,0.19239568618325475,0.009013992397473525,0.0974472221440505,0.1276570610572037,0.017376574928583466,0.08750321307083996,0.08862269914543164,0.05810130940504659,140
17,0.06837031841509741,0.10665209158816145,0.03373756734578471,0.13213101508527095,0.054050148314789444,0.012256634514003672,0.014805848627892393,0.07446559792175403,0.07423785555458473,0.026583410467884237,0.19272110247784285,0.11420407889199863,0.19416278373984389,0.013325513412294415,0.06499809416626214,0.051256791688738354,0.2073793649980272,0.003118228954732564,0.02730869749047758,0.004247867178536216,0.16274117211153732,0.0709542357816976,0.1570300535189056,0.008830772546474928,0.08856692747769114,0.09858308260490214,0.006249900334994918,0.08854150939064334,0.07683966659288656,0.06229203858225379,145
18,0.0782449415569342,0.09935649952166958,0.03187866547561839,0.10397413054344155,0.14600472176388363,0.042271891860069424,0.042536314550067816,0.05274141827757731,0.1293737640310069,0.107891424780708,0.07462194536383882,0.11704987839607892,0.14522917132592833,0.03895505906152392,0.06850936932061594,0.07175995004399666,0.20505137237653362,0.007106139440012722,0.07225350310124397,0.013711162095723102,0.08677083010016683,0.04449237409270962,0.14929637676580257,0.014570499499728745,0.11046645476018059,0.1751874666392847,0.006008280769082004,0.1139653751118046,0.08390282073661547,0.05232999109242333,150
19,0.08072897651231302,0.12241408566243606,0.025473342246515113,0.08108386873855263,0.14890678972451118,0.0653097197773472,0.0328970434092143,0.08891802077740019,0.1757757051753606,0.018000870964764215,0.27839703801322846,0.11745938287819091,0.06502462414425049,0.024842592393907667,0.05205681743216803,0.023831540926613336,0.22736909122963636,0.02797878772023622,0.03549890431524161,0.15203007936381277,0.14254234171731875,0.2748058082165931,0.15159044805849825,0.04373522657178711,0.09554055380987811,0.10384036505401795,0.0064160682266438335,0.09138481981232942,0.09835188974545596,0.07449518781764951,155
20,0.06848769534310441,0.11750481241062599,0.026773038625451214,0.07740429500570645,0.0686574096012291,0.039630471955254806,0.06699021232323563,0.06531242788044841,0.10473779024119406,0.04074000970350436,0.10758470595427459,0.1369205803127035,0.0224900507860642,0.03726588938098434,0.05504220298628909,0.025822428890943293,0.4063562167267655,0.0281178518673507,0.047082527153579974,0.05108880228280876,0.2583490666629631,0.21552516836870428,0.10991365353225509,0.01471853855233486,0.10673508784258258,0.08947514858550258,0.007860024251028599,0.1633255648335301,0.0914254168593007,0.08544360348923798,160
21,0.12836313711498532,0.09606320507053145,0.01290664148383774,0.06990086892875513,0.012009724991256516,0.042374035229340204,0.03607138575690506,0.0970419065199482,0.10865731187551161,0.047437020925490174,0.0763813939430755,0.1296219009594822,0.032656163558740445,0.03875525197472254,0.0662074720621423,0.04836545576500957,0.2504668185394197,0.0034288289258160264,0.03703775884731825,0.019567734420428598,0.10957237001918556,0.09044839814587939,0.12864448985088253,0.018828597057723932,0.14627015412314748,0.08704735774904744,0.007954158764774077,0.16443049251378639,0.07523250125418368,0.0572795435848996,165
22,0.07937211530430738,0.07876491465213149,0.011341589935389567,0.1831001736215792,0.014200676933252672,0.022873533913910796,0.04931023142572727,0.14793804812504371,0.14580331748044162,0.029618973953920835,0.07270198303307879,0.16222287235521873,0.004312657484267147,0.10940919553886752,0.06635028551529881,0.06361901526343693,0.14413468317211522,0.014777688246611272,0.046465363946353824,0.00043901668560713083,0.13505973116332665,0.038445126407162036,0.11488321826217447,0.016096347245176106,0.11329011139169763,0.08467891520261046,0.009343915559230687,0.35977843750646027,0.08279757640444281,0.07680811730544394,170
23,0.12672712011210924,0.10788850716021739,0.03786798576548285,0.09123890689022796,0.036252817411848104,0.015933059054053282,0.06344430165255377,0.36708844107183625,0.4857676803274773,0.022208506492720763,0.06350325713064738,0.33445738321845775,0.12418749613438962,0.04031218891918314,0.06703560287408643,0.04762799267984944,0.1865801961404934,0.11231313131674447,0.05633803064678894,0.00696572121573642,0.14201452670252535,0.03362692067605781,0.12760129710042087,0.029016501657622623,0.11634062972312122,0.08604847605858139,0.009574927926055393,0.16859976466958768,0.11094862038317413,0.1135020485964931,175
24,0.21264030783953405,0.07121802700948439,0.013134681392197513,0.0703671257427853,0.020576714999526464,0.06342191180224287,0.08479016815038261,0.039931931819864236,0.14095585624003856,0.01902202291333372,0.4015847223480207,0.14724942517379663,0.13799251601305246,0.07631542247826334,0.08264946315075954,0.04619030581820939,0.22908203883517853,0.0024472366651041295,0.06867265505781057,0.07196576316208238,0.15588456882648105,0.0214483839324242,0.20275511315444872,0.03654623208466885,0.14763990355622922,0.08450863514038161,0.010542166237778556,0.20303761067722664,0.10223467536504664,0.08879036526392996,180
25,0.07587488916790804,0.06436535035783714,0.019010681482118447,0.06936417887395677,0.08041690394582963,0.02691787845454408,0.04074510092235187,0.11380644331431897,0.0956948302274027,0.027143876023461688,0.02156116044843035,0.12496060996407082,0.01634431856693246,0.04390982336906372,0.1084195096491892,0.058328635401956784,0.11966535235265505,0.0038164241577805747,0.0474533943068859,0.0036819475553750893,0.09022602836930355,0.024048017596405746,0.07230877008866471,0.012299163152069838,0.14712740577876462,0.43471463323702847,0.010690615558134272,0.4663518574161397,0.08640170713352072,0.11057021807711179,185
26,0.051326160707939716,0.07002465139081894,0.04426445362307872,0.14443149360810892,0.012640038538788149,0.05518435658679363,0.15672508775560956,0.03746045856801376,0.10657643740395983,0.07111494148554943,0.04857489020229375,0.09880930294167788,0.0,0.23966117291601177,0.07644296185286596,0.10487638369599227,0.13108011706076572,0.005234136573136654,0.08944247715609102,0.006059624765898595,0.121488140979194,0.02654254844333691,0.732065845653815,0.01626810592468153,0.11961828320490236,0.06423745425512914,0.012494676310852462,0.2100911594482783,0.10188340575191371,0.13761533587549135,190
27,0.027129338589733893,0.1306894690055364,0.0077070717611242325,0.1344091238212707,0.0700267628382874,0.030174408309379605,0.041917981141264514,0.03337053672951896,0.30560090862925715,0.022261153681831573,0.08935652491183958,0.143113410713017,0.9567276912565977,0.03473484574716717,0.05261750568296079,0.039781423681078516,0.14889087543098398,0.004004760590934102,0.03555917856478895,0.015009708149987366,0.19902637307585225,0.028519616016500226,0.10496740940367047,0.014836324620603575,0.08476270799113055,0.07068732218289646,0.012894830472000367,0.20441112084103666,0.10868529942286607,0.1812083039901289,195
28,0.019559298949673648,0.04960770874200483,0.008990602236083153,0.06485765337640642,0.040765829347526324,0.03307431600613799,0.052368240484779574,0.025795369542224854,0.10992943619475433,0.061336392396318544,0.24787753283955022,0.022575714412689792,0.005083490580847283,0.023532461915920608,0.020791361440239218,0.02686130851022432,0.18117664479631623,0.026232906154654817,0.0751485045251007,0.013509446840110831,0.1747315401133572,0.04164655806310695,0.0804896705006618,0.01253515793053953,0.08050277800413057,0.15517772097753454,0.02382312048874071,0.3890322206023713,0.07382189235614307,0.08627159146735051,200
29,0.013798518791613522,0.030693728472582213,0.028528321832513352,0.0665849132693628,0.07025907011025918,0.026391789056256353,0.053246387006608234,0.04200743118214293,0.0825853669793626,0.057369216964366684,0.15744702787599893,0.016514882837847845,0.07734084828867431,0.024374517495580002,0.026491698537873545,0.04008114103459785,0.17884511352233104,0.011429169496241611,0.04327900964383268,0.002498124517851175,0.12001936451709558,0.04196287970723448,0.07448032911456728,0.011818285802133883,0.08556439884985187,0.13179102363891537,0.015767205820304962,0.21140748778239163,0.06223490186244256,0.05364536431234619,205
30,0.003329261500112556,0.02887972529382885,0.009796557124122696,0.05570358979497809,0.08015022091612255,0.014976564502665261,0.11028190095948427,0.05541368520883544,0.5628424957256171,0.02462848690434289,0.31010736983215903,0.05970166995482463,0.03943696415663502,0.0960727327503317,0.10612090401416063,0.22435751569397563,0.1567898407943516,0.014678585727921209,0.046787279918642975,0.021380822915819612,0.12804949443629657,0.04781164468736749,0.20350277414114334,0.018991424650305077,0.070643294617559,0.0920767320970799,0.021149158191672478,0.22164602069347292,0.10090381132870815,0.1188365544786786,210
31,0.08317147242180552,0.011104218159170488,0.007264174425810013,0.08205816368475516,0.10195852051928408,0.015089094283898893,0.035079256524454906,0.09343736762119936,0.14003083956691037,0.18301777508003142,0.04678890088178187,0.06430684755701094,0.005591553027561411,0.18131297163949137,0.031546696881523825,0.10379730986313722,0.14914952371112808,0.011796741702595993,0.030005670937707982,0.0,0.11549704752275823,0.16271154803094048,0.21058297578588,0.008798371398268185,0.11432034560804798,0.19766397845963343,0.017433658221714412,0.2205109963704766,0.08657235785310637,0.07129821244218805,215
32,0.05442336600866378,0.016980403758305652,0.008804933461998395,0.09897081258083834,0.017194956375137523,0.013985757458133696,0.08158267518484387,0.08073848526490322,0.11074436400233494,0.008174979009613198,0.0773800773808957,0.007935880539551458,0.08126339242008725,0.04185026651976543,0.05224043421473018,0.051269192206431696,0.13700959219492823,0.0064341298886748735,0.10068017089475953,0.03395042461816766,0.1728913292812933,0.03406718846901644,0.07376511015353128,0.007202735790729531,0.12168153544265344,0.11676120490219528,0.06599815612062247,0.2571662821853269,0.06896956558314762,0.0581409451502878,220
33,0.05397744901045205,0.018152775707671483,0.008874351768119378,0.05668257303735122,0.02980613481437694,0.016816942358020528,0.0426055376565088,0.07886141113623973,0.12334386159044118,0.006639592108122499,0.07957165040242146,0.00858834377145883,0.05711293519085421,0.01959032617775993,0.035624583737994195,0.06496295075060683,0.1415803446240617,0.017801181052208025,0.024328006473661592,0.016290218377840296,0.15031312129779562,0.02239825511463889,0.1009276912665194,0.007756506479241604,0.07008879966742702,0.10879591633274374,0.02674411737725064,0.18465521508692126,0.05617467115602531,0.048802334347937,225
34,0.07546669038170235,0.022948747620334126,0.012631998138027248,0.11686356022920613,0.1079471663518956,0.03323886028620519,0.14560179386893857,0.11702580999978118,0.11817371709889059,0.04505145520615909,0.05746996247671735,0.015549900282482605,0.02764220152619589,0.04525825815805052,0.013056866010873207,0.05450614292396146,0.16517674140746172,0.014922447032173602,0.04461898221170485,0.12940241455983117,0.4152663613198904,0.022712787954978633,0.10910536728639186,0.019122145682107933,0.05565724645507335,0.10573322309919428,0.01942765561252843,0.20590594151510994,0.08269587302485239,0.0839374501892648,230
35,0.08733805180751743,0.007614416858165233,0.0074382677420209,0.0616505859397819,0.016868126482763823,0.023417645651408754,0.026539355969436497,0.09606125796787056,0.27042815153035804,0.018787821880242712,0.10401217822332638,0.023660439898337306,0.3754378696462462,0.020839358984869258,0.037070265316753406,0.046126146628733336,0.19413800454906907,0.008200314176465892,0.03732855488752564,0.08441802833925952,0.07837071669043826,0.070752662496513,0.07343760538020197,0.03768258758396929,0.05515626646610924,0.16797787627414706,0.025352827662159967,0.47832941606451074,0.09051552861065004,0.11346266295208622,235
36,0.16873336981935236,0.007672783833191658,0.05253422301392461,0.36837955294889263,0.05562698685440322,0.02349271651120754,0.02684732373260084,0.2140076636124389,0.16885075916370276,0.005394840399609512,0.11882381542304195,0.026808472854959665,0.03407195268952699,0.019887618284269437,0.03249317188125326,0.05301591782624555,0.13607646519833014,0.024189268293696064,0.04678812138810082,0.03344378912386024,0.053858919119457456,0.11369848439303232,0.05591783566901211,0.008852518598269079,0.14411025963140622,0.1377592326824297,0.022647370909570533,0.18538757447445695,0.08354896458322295,0.08312808486578542,240
37,0.04715867519619603,0.015377536976656524,0.002679088497724713,0.07995954993341933,0.06079508214821766,0.02382440234502248,0.03798635852750543,0.1044749042794656,0.1314978324543278,0.004646133764886637,0.13867916516198456,0.12162151130501056,0.039093625239326996,0.020150601421610043,0.014304318781570024,0.06460485127622677,0.12184294927985326,0.042062734445106977,0.021433146857579074,0.030473473095254427,0.08787754713294364,0.02087579674983357,0.10031570250581708,0.006307639752127834,0.09258268119334434,0.14226806840670753,0.02254852237444078,0.17635017832594474,0.06327828847957515,0.05007414641604494,245
38,0.048063249770791974,0.0,0.004828681779660459,0.08910170237856219,0.0270256017175894,0.017626022020225843,0.07761898599212425,0.09793104645894823,0.12821705781026763,0.006309327833179942,0.10334493768042745,0.027851983576268207,0.29495173375061806,0.12307044410336537,0.012866802157603847,0.09139127563395374,0.5007124743947361,0.006342330734476718,0.008440544721316915,0.02972930004209628,0.034180287281372096,0.17135224214179104,0.31291118426891296,0.007377538050959289,0.06824692555246623,0.10096802640399655,0.015031454669210886,0.5659668953248269,0.10612350200891961,0.14475854673896021,250
39,0.05689902616021352,0.02528533264485684,0.008983499990905095,0.337872771930005,0.05025865965118048,0.022210513427646943,0.062271750307065374,0.10073021592228491,0.1427345705431712,0.0061786577051445605,0.1239155527286285,0.020183743625792963,0.05030118246516487,0.03211553519834891,0.025570907699979956,0.052955737478837146,0.13797493846495337,0.005650454823373772,0.012286883771454751,0.034536641575889586,0.0012018956369836112,0.04700609708131457,0.10280663778973231,0.005933751572741858,0.06553501551729815,0.12801242150459297,0.014207823380174484,0.19926474066310418,0.06688874854503,0.07376044894798796,255
40,0.044677562777747475,0.016271207514903855,0.005060619499203655,0.0608860662348824,0.0447980329978417,0.06535971383657828,0.037394484670804085,0.09973195129808422,0.1652785239583841,0.006175283268932674,0.10520244831177443,0.032640226962843716,0.19682836358614544,0.028509585985186946,0.03492988570181621,0.05385757820388537,0.13626489811335774,0.05990523586735679,0.013928850217577877,0.03725932471417263,0.14710482627569213,0.060736948149217714,0.060500782996116526,0.007333778529366531,0.08064520579953387,0.20559893649626954,0.012948644889576295,0.30550309316515156,0.07590471642937158,0.0721402296775969,260
41,0.04817246063097334,0.026245869038039438,0.00475157040826624,0.0843231151831257,0.02861098157634791,0.05149880936796253,0.029968207456243526,0.09738298686601386,0.11985388301173168,0.011660974119388871,0.2735401173051706,0.30331624112934397,0.23122583415747033,0.018336092440307622,0.011989842848511912,0.03771993410127629,0.11239920440203452,0.007788809274355564,0.004336170203197612,0.04688329420422581,0.05115056131033317,0.05359618252580188,0.33501398866480525,0.012009436623943413,0.15993772704076598,0.5217961748007814,0.018938887928302773,0.2348184004698825,0.10490234846745015,0.1274669025161541,265
42,0.10947624413640784,0.032075784646633826,0.0032372337319397466,0.08805887239398898,0.020428877105194348,0.041568649336136625,0.1743709751682399,0.08600574611050789,0.21026753053259456,0.012524517597143474,0.08867657445811754,0.04379725508102985,0.16308071825009676,0.11426318037996988,0.00671144263073018,0.12923101006050122,0.10799574407715107,0.006655264933865716,0.0008614555093323516,0.088924298596563,0.20550241426922633,0.05275291345413696,0.1055592886165989,0.004249965097017781,0.05915002892761831,0.24205625396605446,0.014276787796866072,0.194538136679609,0.08593918441225974,0.07211324122810922,270
43,0.011682469122189957,0.08789628903930446,0.008006520687812907,0.0657499699346557,0.11080107372892226,0.028507553206398185,0.016635344347730792,0.061515926654660005,0.47945032544769656,0.017697936099603635,0.6055748282296697,0.062221798826234236,0.06457977355528585,0.03186522271506966,0.016526936912292498,0.06898677940591806,0.10141425141982062,0.023862792110385563,0.01879723357341855,0.04731979093046838,0.032353257404670197,0.013967700489231315,0.09590788696926557,0.0061976477807253304,0.0772968040487456,0.07561365283617448,0.00828120687958678,0.2181594185244564,0.08774537110287119,0.13718021213606857,275
44,0.01337580847554506,0.03182456759019863,0.01242144214663416,0.10290425289797404,0.04068222602434643,0.004934910693813245,0.039950480403591775,0.08565241594097736,0.10806015980760196,0.009187197843158482,0.1579853919007139,0.06154223776187013,0.14031077666286257,0.013190755863842172,0.017921020530162892,0.15817932677834848,0.10114602322841554,0.01265017983648825,0.03801245721531162,0.03867662795555651,0.04864294134966825,0.009875483513543122,0.1986442812357751,0.010396268011002175,0.06634812662304967,0.06959782028302193,0.007717468132552149,0.19125261387012574,0.0639672593777197,0.05929627589382917,280
45,0.01657598702868187,0.04985330400259083,0.01174731909623567,0.04172234138231747,0.012727172306985111,0.01114975002784241,0.012992175318372625,0.06233660813818981,0.10322634655143298,0.06024925569083268,0.08658133532144788,0.048124503413511203,0.09413292657391796,0.11249695652544205,0.0120419449535274,0.032954557493409434,0.10130133940730986,0.01566093113548162,0.02335863339180082,0.04606351043754389,0.1193142752901875,0.0011894089719968876,0.28728653036572005,0.044017327830878555,0.06236972237045242,0.06900694693270573,0.008685892800382516,0.2582396048888868,0.064478807416003,0.06850602753484301,285
46,0.01614374725397576,0.04293947278530623,0.021650380823982955,0.29807408253699025,0.1416565170099919,0.032326134959641234,0.08276520885257922,0.07346918309105062,0.18699180743743876,0.1754646996062828,0.0834743047560465,0.059989684593818496,0.07089486841123278,0.1130270916916848,0.014372988907681001,0.015553535515221296,0.43968012621272856,0.0713557169971081,0.007773984702203374,0.013580404145357348,0.08138521190053777,0.06200280386423782,0.0680662764588642,0.008801926317815924,0.06650832986378033,0.06895961370185334,0.005934096711703337,0.21600793225756318,0.09067321897738136,0.09791381389975463,290
47,0.07636273173312086,0.03199273477593756,0.024013614342612257,0.036573829076262464,0.1900938858464298,0.15552022501753648,0.005521852547788401,0.039785421054703486,0.12698216386510447,0.09297028364681598,0.0973758460319634,0.041167112603447506,0.1440574754061266,0.034909712670656394,0.015513856275326652,0.051955043035305105,0.08753858213051743,0.03109564262776132,0.021109955568320182,0.02222571725274788,0.07253064271118424,0.0038273009816299722,0.18585079367158866,0.006942728549498321,0.4229187567760168,0.0777061211524888,0.007021537942763588,0.19520027949384722,0.08209870881383938,0.08930176007379965,295
48,0.05653165946290396,0.1482834591382926,0.03993984233296332,0.20827986967132034,0.014869146116439799,0.0,0.009381843905467965,0.03927307000016502,0.10400108657482408,0.13218236792813773,0.08423947431311758,0.0422966608955588,0.06414751048283164,0.17225669657543854,0.015901953991939007,0.03542174956215873,0.0941418532531302,0.012587688163540599,0.0787337366115157,0.030889935650949406,0.08822163238463575,0.0,0.223355936606496,0.004826570012750057,0.021782728265486984,0.1400945902231966,0.007486847707849955,0.21747395766428176,0.07452149526769258,0.0694697798247218,300
