,Fratio_avg_00,Fratio_avg_01,Fratio_avg_02,Fratio_avg_04,Fratio_avg_05,Fratio_avg_06,Fratio_avg_07,Fratio_avg_08,Fratio_avg_09,Fratio_avg_10,Fratio_avg_11,Fratio_avg_12,Fratio_avg_13,Fratio_avg_14,Fratio_avg_15,Fratio_avg_16,Fratio_avg_17,Fratio_avg_20,Fratio_avg_23,Fratio_avg_24,Fratio_avg_25,Fratio_avg_26,Fratio_avg_28,Fratio_avg_30,Fratio_avg_31,Fratio_avg_32,Fratio_avg_33,Fratio_avg_34,Avg,Std,time
10,0.04468308901621788,0.21635430726654878,0.4401236693768125,0.017564635290841256,0.027838058522761094,0.041088760763332025,0.11630398948968879,0.07536851297679961,0.044827726812722,0.17414788732061973,0.0763100350599778,0.4046691505384921,0.12925781926094215,0.14734012576737238,0.03673572843699674,0.1786668751395391,0.14797921488996352,0.17600660612448216,0.24633685682701673,0.12308196657047095,0.5496542006894733,0.11092585916504728,0.21988370394063023,0.12071579917868934,0.30761090006851965,0.2320453651757679,0.1377974744282007,0.25873734194817877,0.17150198785878948,0.12981354491145083,110
11,0.0498027191665153,0.4010636023270166,0.376295365944358,0.031889061646389986,0.07544220076319393,0.04640242517084665,0.13172200165476317,0.1060575243930562,0.06351604039297634,0.19193808238914153,0.06571699423427804,0.457079414403828,0.12925365365604072,0.08814514468963196,0.15273920677926242,0.09535321447788415,0.15645576125454477,0.22208749534877464,0.21815553084162614,0.16749498419704345,0.5402451328210345,0.11603437368164737,0.4051841698662563,0.14133853889844947,0.40771591711404453,0.27715578168678406,0.05542381513899849,0.23518425928860737,0.1930318718652498,0.142782560500646,115
12,0.049013553802675795,0.5314859725602189,0.4663550661907272,0.03673407433239063,0.06406026387980773,0.046777814322331454,0.08665436103505587,0.10436999324817206,0.04767097155227946,0.36022668834861504,0.0709270590511915,0.33829789864167625,0.13588139984088332,0.07111381688567638,0.18627410351263107,0.16883664462313747,0.14445714742864288,0.2490480235117074,0.2427458240445449,0.15579092673000527,0.3443616752963219,0.10045194283519376,0.3055231726717497,0.14274296555019544,0.40322809502135304,0.2692017301670356,0.06732532383681629,0.25928929090991415,0.19460163570824823,0.1389915001756279,120
13,0.11836528218413758,0.5719709175430524,0.4797730673849629,0.027979767691460072,0.028299854794546987,0.051426116699956934,0.17683078997590554,0.1175677200945428,0.04705279493710453,0.322875337410553,0.06166344009275548,0.44344910738473725,0.19261302527393565,0.054805104677225415,0.07467911029641797,0.25952449810338596,0.1286888872624738,0.22542682030626615,0.26745802000420993,0.21603760668180746,0.51594738697487,0.031711408747406834,0.275215429862398,0.21745245975200161,0.26390014388013766,0.20799377318163115,0.07705207780153023,0.1756469044062084,0.20112167333591505,0.15317919054248955,125
14,0.1367642341583285,0.5099207541682524,0.45709619447534333,0.021903643309274835,0.05294527607046817,0.06807255438181806,0.13372755679618964,0.13727541301003118,0.06030093148231254,0.29777173067463764,0.016252318139226223,0.48112862818581575,0.09856684795304343,0.061703319367437684,0.1608364129379001,0.3211981474653275,0.09843917676504575,0.2510536985784741,0.43880529352866715,0.22494680079737023,0.5674795991083045,0.09101166865392937,0.3597644179721052,0.2204669315869598,0.28270797367756095,0.18699040830150165,0.057466059084638595,0.15570740632538244,0.2125108356055481,0.16113848917243906,130
15,0.135102309863251,0.46099653605312235,0.4629256449017951,0.02419307493880069,0.051272483425952205,0.06386336913346174,0.24748067456522985,0.10240201898794044,0.05395455679630106,0.30293438526291444,0.026069351050361116,0.44199038160148096,0.0890565976143526,0.016526035939804236,0.2734950887794508,0.44807508320416245,0.08248714468904647,0.2184848442266767,0.4303557946150376,0.22293496947225677,0.38426058316434325,0.28257872581277704,0.3627497851692601,0.3388813126046249,0.3692358092944578,0.18166776456630424,0.08485341113777864,0.1754028356179029,0.22622252044603025,0.15351755706974513,135
16,0.11820696990269848,0.3428481409676184,0.31187190850012214,0.009491235596683238,0.044641167013591825,0.06923953799973145,0.2458694186705096,0.1118918031137139,0.02649019380245713,0.21457580455230463,0.027857797932976266,0.5408768536736122,0.09529820556175353,0.01900915771028431,0.23295599409141357,0.34020045005757016,0.08545376191137229,0.22143325198423663,0.45680879783894857,0.2452133522804427,0.4881577494317367,0.3042679565635079,0.3540103601369512,0.34041644609852834,0.4130630903270419,0.1765818669317593,0.07219201500428457,0.2336653785595615,0.2193781666505504,0.15389184108377246,140
17,0.11333914590787572,0.4323085981080861,0.48734443074670425,0.021572350580227235,0.07028269966829725,0.03468179854193224,0.22852844174349052,0.12450297001691243,0.020387053195554672,0.2382806804983609,0.03528749743341858,0.7844362018719405,0.10134678648702632,0.03046709925777726,0.3328362576784349,0.44837331558337595,0.09456783008809055,0.2980037116271406,0.4842603804318833,0.2691933304334017,0.2759233529630638,0.3195702131473097,0.3508806248093513,0.3393299828708283,0.507871587704015,0.19229644323062514,0.06544357023468238,0.34589349872630687,0.25168606619950407,0.1900065598853297,145
18,0.1139187317518525,0.4451291713089861,0.4521562589733831,0.010324892970792133,0.10285453365862274,0.05462834317426437,0.17389365288980468,0.08276266983831283,0.014995459272213277,0.1667087805973408,0.032600572486244324,0.7953088048915177,0.11357789139206988,0.023348219089710107,0.29641589637974336,0.43800808705623795,0.08745905636453417,0.24856324992847037,0.4406912354327822,0.22888110589366722,0.2631442524754038,0.4238739854669437,0.29567535876384426,0.27124699139334296,0.4613642402257899,0.14438250337710234,0.06872756213557098,0.3441010194223617,0.23552651880753253,0.18763754913061725,150
19,0.1268125147352759,0.3838451510084832,0.3777507247627865,0.010298299874597636,0.12763122587456244,0.07431435383196724,0.2005286255704683,0.08593255621434752,0.026650794913913624,0.27820863156425235,0.023672164050565544,0.8124737934475822,0.11958471777014847,0.05179971429766092,0.34965703844099244,0.5796708702703098,0.05516344285921124,0.21941258799198374,0.45825887115052955,0.0921137428882784,0.18330936214833446,0.29554530296324166,0.266656187167485,0.19912904011687865,0.46813922913926137,0.14501356770257415,0.04950421351845299,0.3880900962155685,0.23032738644606127,0.19234243000347317,155
20,0.14022938649447605,0.38189787725335006,0.3170677484628012,0.018143288779951174,0.10701436559624715,0.05828835968813373,0.16957820492123504,0.09837524613262426,0.028763311209690133,0.3623817437798437,0.02210389744518879,0.7153730123373702,0.11141152836073642,0.02042642454474176,0.3065585665307338,0.5585033346201943,0.029905425013157846,0.280436339220054,0.43145235974784973,0.11129191733870511,0.16857893333719887,0.3342222011589457,0.19159555902612754,0.3285356445071244,0.39593108509949787,0.14231737672181335,0.060114454533702004,0.3314697994566748,0.22221312111850602,0.1777979463500597,160
21,0.10934662613124964,0.3575776822852323,0.3738388072587597,0.0317023592637067,0.22628444602988596,0.07820217104291335,0.19020971597752195,0.05627691895535569,0.03331500174168231,0.39696917672632853,0.0212335362181663,0.7807612902461645,0.11016477456237489,0.024744183729174963,0.3311597828855856,0.49489197641882615,0.02817678415646588,0.5538992768918536,0.396512693932036,0.10695197140815164,0.2682197253504016,0.45261140942499223,0.0874472018410691,0.3074829538386219,0.24221824008766862,0.10660376449719093,0.04451923723445622,0.33112148964540317,0.23365868563504424,0.19451009324667426,165
22,0.17542557833415875,0.40119424507108636,0.40104963511134556,0.010354665371935098,0.21462752456519668,0.08209780982137636,0.17336010641598468,0.07110899025541483,0.028996066692493612,0.39964673120680105,0.03097470632114714,0.6380770900406454,0.11638393512941353,0.016679674863297297,0.36577897759876227,0.43580504135333015,0.009639068624022971,0.4471758449991176,0.4123885155640323,0.14776226862330005,0.31256342542527943,0.5569397239153037,0.061954097998892635,0.3626295274048987,0.3238905276197095,0.07629427376809424,0.05168280928241562,0.29682887819373055,0.23647534784182803,0.18436068301174532,170
23,0.1164890439737107,0.37664028878257566,0.3255864533818925,0.014813160571058536,0.12169289027009733,0.10016538335366308,0.15031980402295494,0.07542100467728349,0.03294574561994173,0.37701763604919986,0.03913195447743494,0.42030193261497156,0.08310347883394095,0.012934768572308278,0.3531556678310368,0.37252422085131986,0.013021816773148707,0.29911933832436205,0.35578160593020375,0.06880773759301159,0.47351088817280085,0.5395173455667703,0.07695125839154003,0.2860175058758355,0.3924591362290047,0.1293154528092147,0.04278936596019056,0.323848574714608,0.21333512357943146,0.16486343387731245,175
24,0.14379633018266794,0.5594358073690556,0.4353834059328854,0.015948261770904793,0.13441956696458776,0.09844830957845152,0.10427666042277654,0.06324703525758425,0.03812511205161195,0.4087750389486139,0.013393220620795556,0.5205703101810981,0.06639091161469814,0.042051299456502364,0.328369415041648,0.3136896504661648,0.008142541758445332,0.5636088051311107,0.3701892933215441,0.06413557800761487,0.5898255530489704,0.5639812210006723,0.058449066698646183,0.27643753639525387,0.43954736946869216,0.13364786911777196,0.03650941763327156,0.27494356153935,0.23806207674933536,0.20403605649670442,180
25,0.12304580735544018,0.6272527093972614,0.43274326147678566,0.020294117772622428,0.08194573319516038,0.10061778325005502,0.1512465182240031,0.05754022920057505,0.04667638866265537,0.3641277780098215,0.11650304049755347,0.5103183097869612,0.04958250634572767,0.18837167574701388,0.34094287560179276,0.23966887229436915,0.009046367826491776,0.5514165192071306,0.2880381824910501,0.07149893918439597,0.8140952839820501,0.42239224660247143,0.08383740434975813,0.4355450139632498,0.4691683735606528,0.09904414008695261,0.030823830290879546,0.18590296546814358,0.24684595977967944,0.21508935196088558,185
26,0.16161951199528193,0.5941436407201632,0.3485874750305376,0.03517322661884022,0.07291457933440533,0.09977650595633213,0.04408477220204771,0.043113503730749646,0.04436890131064417,0.31723678152459794,0.07563224216736532,0.4762841773284375,0.0698492658158795,0.08855500101619175,0.34095149830727645,0.16658523082567211,0.013502675076120602,0.5599513852055426,0.20309678194872852,0.018666325022981902,0.7520683857393027,0.2962155840307726,0.023200002668862036,0.454725386335282,0.4835222790971203,0.14980594870406833,0.027595706799017284,0.23645196063200746,0.22134566911229386,0.20815877344757946,190
27,0.2388110946067041,0.44817635788176585,0.48720894636496115,0.0178022929938441,0.09929061716848199,0.05799350973143969,0.07150443852019407,0.07289091004161577,0.048112809027603,0.421136674961057,0.07727741977007745,0.1646854658326904,0.09804341023679519,0.2307786807537126,0.3503194223242561,0.27809486705411285,0.017781806493092852,0.5684011817418305,0.23804786683505416,0.02716458196747826,0.6579203390136683,0.19378726299639493,0.08659511536089354,0.5691039966248959,0.38646256579320226,0.14222441602848615,0.020838262788872106,0.1990938988368669,0.22391243613393025,0.19084037938728357,195
28,0.2633821618722908,0.6043968337817448,0.43574689268623423,0.013502150697125615,0.04999946265801944,0.07774037320195469,0.05467488918556673,0.04544569693184124,0.05474390071346917,0.3153708869387732,0.06001128101324857,0.16741408152669415,0.006540619171944008,0.253548808821266,0.4130304275906351,0.37775718115506635,0.05737723101811828,0.3777088744141834,0.15218909523232296,0.02112470322701475,0.672785112263076,0.16524941721555253,0.11669859759315913,0.6544952392378114,0.3872965799451003,0.14363165383169302,0.03876459645537623,0.03865909911192325,0.2149744945532573,0.20377521178026828,200
29,0.29431513802265175,0.637292391971553,0.2897853588026533,0.014583194076464526,0.04350488933405725,0.10520656663253554,0.055999190659651255,0.05320895493579614,0.07509555458285976,0.3282273130811288,0.06616177206806241,0.129909439554626,0.030054607572865096,0.2451369912771137,0.4624195195429887,0.261653131421923,0.030205776026553336,0.43411625424367317,0.15752659737336772,0.017360736415282185,0.7577425383511418,0.25741281745578554,0.12130440566754873,0.68179921131536,0.39649221222147085,0.13721670666321184,0.025308659537004712,0.03998484383565321,0.2196080275943922,0.21397294325262167,205
30,0.3232329793776325,0.5340743605462416,0.32374697229773025,0.024203222025678522,0.09181568009732752,0.1055179046975802,0.08671925607503403,0.08011852848954526,0.06705715833421498,0.3881302687804264,0.07360925922347665,0.11030150860864052,0.011494793315188262,0.20212102118280317,0.305584277908268,0.17329772505945076,0.04186387629787537,0.30569477725725114,0.16416875959349841,0.03231803366906216,0.6996522851787907,0.14029784728611008,0.10923022521972042,0.6000660475410168,0.4469455289516991,0.1538997792321938,0.024510272840537587,0.028568662116189233,0.20172289325725656,0.18813209675667894,210
31,0.26071773687829997,0.6251400088783787,0.33558731533527025,0.020015575864628165,0.0563830277820862,0.09945589055078705,0.08657240223095111,0.09260793941383422,0.06712534002074358,0.11419302322409944,0.15721664601643937,0.12380859967991296,0.012481640837995142,0.17562838357319535,0.5199953597305728,0.2745774571521942,0.03922753933380168,0.12606574327754436,0.16217342054873235,0.03024858849883458,0.6995813127972881,0.15264112099406085,0.11959284842238395,0.8720988806682873,0.38176279545595815,0.13144437751557608,0.06260596410905445,0.039058524909767536,0.2085002665607385,0.22100557756062267,215
32,0.3795761006296641,0.49964342637395726,0.2507595837912447,0.004635483961188696,0.17322065684260807,0.10933208367891102,0.0946367841415855,0.09342882752240866,0.06678420205307398,0.21422653918900988,0.1207626401724179,0.2444714693035038,0.00300226990429643,0.25002987087157164,0.4099572366739282,0.37324082671850034,0.04270063180166886,0.14387305293086164,0.11222231559631875,0.026637555597173027,0.5418364941826458,0.15833343897143756,0.14749947175929348,1.0,0.4019421131344267,0.14448663197781267,0.07861455269585849,0.023843830559142982,0.21820350325123253,0.21457379906831237,220
33,0.3364387847729766,0.33569489391484303,0.2647283009936048,0.017245798387900635,0.2001414341478216,0.2539640134464874,0.11645993473314951,0.08996838372493776,0.0657381986564369,0.13849622982189053,0.10578637517143163,0.22806836157548632,0.005219604252398195,0.30699310134381275,0.4090474327293029,0.37651832139188823,0.0745273819126813,0.1309640071550036,0.09250345927113068,0.07384009177855917,0.4926626836263845,0.19458431414764785,0.15037281893600707,0.9809865561872243,0.47856361162250466,0.2002646138588949,0.06888378651435288,0.03287538898588915,0.22219778153788033,0.20251409545309698,225
34,0.33192063716466963,0.163886565412011,0.15716584710943504,0.004604829281462382,0.16197137015106156,0.153996391342096,0.08491046835499247,0.09369541004349588,0.07411865558435887,0.09538808484809537,0.11829471719787024,0.17828769897249616,0.0,0.1730330851401552,0.5331681681619864,0.44679802212496916,0.09565603762451813,0.11836415542076331,0.15573897355825586,0.06384416688464861,0.13696499319548544,0.2057855648204148,0.13328900998062962,0.7157331805495036,0.3758061953910212,0.15538011664471033,0.07515629451475266,0.014309078964019763,0.17918813280135287,0.16292807413900504,230
35,0.33098917524352145,0.13144945154671095,0.30359005637605513,0.0016636187943934698,0.21046105454804248,0.1634730418883847,0.13339102261281627,0.1214368943292474,0.06908531794907473,0.09240604737411497,0.06178022586586241,0.18538675949557606,0.05756430312871664,0.21456644355360152,0.3904536608942528,0.5130195974457892,0.10084734861993289,0.12122868538796981,0.23616410589017042,0.07436635857401067,0.16695790529124335,0.16165843141365546,0.12439364468411229,0.5840052451605472,0.3912484561301349,0.12572550339750757,0.08285704920022005,0.018663783771971063,0.184601185305987,0.14371912012493931,235
36,0.3072555443392216,0.09782001124696942,0.15832140433465142,0.015240080428762692,0.1778299525444931,0.14491298254357374,0.10452003285000623,0.14926260779278216,0.06847941240838454,0.08923717008350535,0.07907523031943814,0.16479440338921125,0.023022351026173903,0.12281411186730302,0.38983678208270195,0.5922951659109823,0.09663275912427169,0.1092465213164246,0.21528547406291432,0.10939450589419393,0.20172220977623362,0.16769264600872683,0.15660213996172276,0.7998653215258592,0.26025316929364156,0.13078817826389305,0.08231738231307834,0.016738871983095403,0.17968772938186486,0.16997927591359885,240
37,0.35097188244246835,0.06722399973166833,0.24628105380117166,0.025445623172712154,0.18491020131306107,0.12907191894946032,0.09553331543229628,0.1865788666842713,0.08397826242423304,0.08848566442981326,0.06896235836826041,0.0783111987991643,0.03265629274580998,0.12646052423280346,0.5027032344976206,0.5756740749635345,0.11408252500303126,0.09990796204301505,0.3539895271961864,0.10646303731284476,0.161491105174801,0.24572534708333418,0.08891007902398487,0.8931024343237628,0.3774122644203182,0.13399980198123904,0.08037592517289618,0.016291752303358557,0.19696429403668292,0.19656611426937515,245
38,0.3165056608989557,0.1475899671289046,0.2545191521442794,0.02566548025160802,0.15779914137700496,0.17289639136739451,0.09081970166630576,0.21053448438033837,0.08929380814668422,0.06272356111139771,0.06042955963937387,0.20832891633359976,0.08130769481149618,0.09273284394750968,0.5254840100959773,0.5210197731842422,0.07918337470513893,0.1226187981944113,0.4822537104416092,0.12299558496242836,0.1366701221563868,0.1706629330087662,0.035934126492343794,0.7849978116199163,0.5076252162459353,0.14075811103013314,0.08233016549635393,0.026574579071829224,0.20393766713965442,0.18966771170820906,250
39,0.28161639213402617,0.12863658038935916,0.24576998526212376,0.024903511884244174,0.16445276379844243,0.13531387049082927,0.15176470583288734,0.20863048879964138,0.045363993162169505,0.02807183350124261,0.05833503594468642,0.2500023059797514,0.07608723320964092,0.10987485189856813,0.29930131023332507,0.5204328619535634,0.07432322918421941,0.11186473448722836,0.4848250627607647,0.0970826869425902,0.043399142416371994,0.308582492140927,0.0672668341619266,0.9021802562476611,0.538567833163899,0.15934928900391326,0.09971177496526472,0.006048701118515299,0.2007771343238494,0.20098091686461894,255
40,0.2647830591350952,0.277760354362034,0.3158202615403368,0.03447159139987508,0.15834429926807586,0.08681925994898683,0.19217812386377284,0.200460974444387,0.04163974455012903,0.0,0.06450895909861483,0.18709204774946697,0.16003979632144835,0.11155098061730986,0.2321438060479027,0.5287093830031306,0.08270121706255344,0.06455257505908994,0.5252180381378273,0.13399251111442892,0.0,0.25457619179768376,0.04384728745974443,0.7986103804357223,0.5127723699584725,0.15856268064562384,0.09193880555556269,0.010134411111910687,0.1976153253460424,0.19078836883467407,260
41,0.25390290287098266,0.2816151587639072,0.2585023816719548,0.026169001130590647,0.18000721789990304,0.09062000804567115,0.2009895969781235,0.1790411374292242,0.04342320433437203,0.00810674897271584,0.022951156684084827,0.0,0.1632449240124957,0.13659688723589788,0.4136782127987802,0.49150283013238494,0.06623308065836558,0.07422419939718676,0.5255410670239786,0.13743507598053745,0.08622828052794881,0.20916833146945454,0.03202102249967555,0.64572940816199,0.4259679079465239,0.1285107999765616,0.09224576553494279,0.000743404000139301,0.18479998971922837,0.17312385456879975,265
42,0.1351399115500768,0.2557713489613935,0.26060524366418236,0.034952418536614155,0.21595413805591768,0.07545811765144818,0.1518182017554942,0.22652561313515102,0.04095068931635543,0.0472611506652855,0.009056828066608985,0.25575730638105076,0.17704704437972613,0.07097578521573354,0.4834891099276094,0.39257477272398067,0.07776011639734111,0.06404823529340409,0.5355327909105546,0.17243182804535034,0.027680695467211254,0.22811164047338278,0.06284987699531738,0.8690820464793251,0.632620370010365,0.1580408789606848,0.07847378032980265,0.004969099477490879,0.20517639424381634,0.20768117852631268,270
43,0.1577535788467041,0.1910517304202935,0.2871924700745422,0.03217585809845962,0.16750200510667565,0.07096188243574876,0.1985640117079869,0.18355220188618518,0.045778096451193837,0.04341191320786886,0.01268663575945199,0.3476602835760239,0.17598869849163545,0.10623621562077531,0.4094915688779274,0.38869952340090536,0.07554826304865403,0.07969481016250524,0.542729201674856,0.3146099686534473,0.08883799840266186,0.264814204599163,0.03155805563423138,0.7338873777825666,0.5187604344973656,0.20795740712807126,0.054323736702664625,0.0001311675952603542,0.20469854642299365,0.18281922706988937,275
44,0.13537754389061799,0.4441626186711795,0.3136796646539386,0.022100281258629787,0.14585482298555322,0.013420916343135374,0.18005934848106334,0.17612213949403896,0.018120029937226303,0.03775620765107365,0.02965057817700986,0.4316824341300038,0.16183792016956872,0.06073301963066108,0.40250761704489174,0.2796375311778771,0.08210660171675706,0.21708287243204352,0.4840489184151298,0.3569639846217708,0.10747620068244401,0.22228742791782893,0.019147947425045758,0.6638336988883433,0.5222029882961939,0.21358104188095015,0.032628311780829096,0.0,0.20621652384835015,0.18305285087719006,280
45,0.1265193970958629,0.37594867334787646,0.3736017968250061,0.02876013074384929,0.17435575761880956,0.015915336546519065,0.1913952557678367,0.18482669579729774,0.03303645421593188,0.03838962850409806,0.05175007382118102,0.5285047309202816,0.15600222072796102,0.044977736061667536,0.460081102085892,0.3905416464324121,0.06406797237726956,0.3358503551431459,0.45260514929686463,0.3732653131653377,0.09867876140178708,0.26360938750354346,0.005521260124849101,0.3663969739369863,0.5596409658992189,0.22686021232745834,0.04864017044296864,0.0092339799872235,0.21353489778996917,0.17630902078311508,285
46,0.1341361243044378,0.3934760172544897,0.32828919285852,0.015241619130060025,0.1663616001131669,0.03409381414884112,0.12635545079733865,0.1472254099442834,0.02436342277338115,0.06859015083912846,0.05187552960240657,0.46779490415983443,0.14890355593238547,0.09749272136616617,0.46143195928051667,0.45118101184904064,0.04662680015450542,0.2266857171812234,0.47151380124780423,0.4588196875661559,0.2830515693634367,0.23614807813712788,0.06312958911864164,0.6686959015780645,0.5444143654102962,0.20119133776316087,0.04278909683786225,0.008095797179723866,0.22742765092471431,0.1911191835569013,290
47,0.12474183994231315,0.4176102638476281,0.35916573902641874,0.009407478981450324,0.1538978212693128,0.06437373632783795,0.1593000827499034,0.14152129524617268,0.014267391683045845,0.6822131372013885,0.016769841756715535,0.5086989055657755,0.16096263968091368,0.21639245644665306,0.44943136005906015,0.3013603423877881,0.05226569785007735,0.47949195324608584,0.4464134571224351,0.42481539595173373,0.515605786131335,0.21536444400636595,0.08215597942812002,0.7299004039470166,0.1464306282852683,0.1948964483591817,0.03215496092964612,0.07256214278220934,0.2561489867932804,0.20862957309911045,295
48,0.16990713323809864,0.18771069359873285,0.37985964802443095,0.018781668056312022,0.18498628509996934,0.048712637607470584,0.11071421827311893,0.11154973980044014,0.01336625213507251,0.6231744628228769,0.014275462942371349,0.45957846108587647,0.14234888646850938,0.15966735952606217,0.5040412212344404,0.2419167917622431,0.08196725806351052,0.7532133652272897,0.2513702029119055,0.41030020843837356,0.4838771543403778,0.21196378107546301,0.08132245209767147,0.8432928080755541,0.4292562923927742,0.16339547604451737,0.03495784765477572,0.08822905151022759,0.2572763149824452,0.22749373117699298,300
